Run	0	FreqPheno	0.00807195	WTpopsEnvChange	9992	9997	9998	9990	9993	9989	9981	9986	9999	9994	WTpopsFinal	9360	6557	8685	8639	8844	9701	6964	2871	9084	6490	Gen	119	Outcome	MOSMX
Run	1	FreqPheno	0.0037942	WTpopsEnvChange	10000	9998	9997	10000	9996	9998	9993	10000	9991	9989	WTpopsFinal	9332	9568	9102	8971	7216	9757	8406	6707	6433	2590	Gen	138	Outcome	MOSMX
Run	2	FreqPheno	0.00518875	WTpopsEnvChange	9994	9989	10000	9994	9996	9992	9999	9987	9997	10000	WTpopsFinal	4823	4048	7723	8147	8352	6780	8300	9346	9972	8929	Gen	129	Outcome	MOSMX
Run	3	FreqPheno	0.0029963	WTpopsEnvChange	9997	9998	9998	9999	10000	9992	9998	9992	9999	9997	WTpopsFinal	8779	9818	8400	6290	9136	7650	6746	5263	4762	9059	Gen	141	Outcome	MOSDN
Run	4	FreqPheno	0.0103567	WTpopsEnvChange	9982	9997	10000	9993	9998	9969	9994	9997	9992	9974	WTpopsFinal	3418	9734	9931	9482	8864	4238	7507	9685	9743	5677	Gen	119	Outcome	MOSMX
Run	5	FreqPheno	0.00668216	WTpopsEnvChange	9985	9989	9992	10000	9981	10000	9999	9988	10000	9999	WTpopsFinal	7297	5650	7077	9263	4359	9563	7016	8315	7492	9783	Gen	128	Outcome	MOSMX
Run	6	FreqPheno	0.00439203	WTpopsEnvChange	9999	9996	9998	9997	9994	9993	9988	9991	10000	10000	WTpopsFinal	8365	9919	6929	5037	9995	9830	3389	9727	7474	6694	Gen	131	Outcome	MOSMX
Run	7	FreqPheno	0.00528841	WTpopsEnvChange	9999	9996	9992	9998	10000	9988	10000	9990	9996	9988	WTpopsFinal	9312	6235	6216	9383	9112	2139	9883	9422	9204	8427	Gen	119	Outcome	MOSMX
Run	8	FreqPheno	0.00339498	WTpopsEnvChange	9998	10000	9994	9998	9995	9999	9995	9996	9996	9995	WTpopsFinal	7734	6894	6462	9145	3820	9791	7957	8824	8263	6851	Gen	133	Outcome	MOSMX
Run	9	FreqPheno	0.00548709	WTpopsEnvChange	9999	9990	9988	9998	9993	9994	9991	9998	9996	9998	WTpopsFinal	9723	8094	8541	8254	9628	1507	8791	9844	8176	8479	Gen	113	Outcome	MOSMX
Run	10	FreqPheno	0.00568662	WTpopsEnvChange	9999	9998	9986	9989	10000	9991	9997	9998	9988	9997	WTpopsFinal	9975	8185	8313	8718	5803	7644	9004	9920	2234	9849	Gen	127	Outcome	MOSMX
Run	11	FreqPheno	0.00628407	WTpopsEnvChange	9997	10000	9999	9977	9995	9993	9993	9993	9992	9998	WTpopsFinal	9163	9243	6629	3306	7272	7799	8696	7572	8058	8896	Gen	136	Outcome	MOSMX
Run	12	FreqPheno	0.00558718	WTpopsEnvChange	9997	9999	9996	9988	10000	9991	10000	9984	9994	9995	WTpopsFinal	7272	4211	10000	2908	8664	9677	9316	9042	9892	7935	Gen	128	Outcome	MOSMX
Run	13	FreqPheno	0.00389361	WTpopsEnvChange	10000	9997	9995	9994	10000	9991	9999	9992	9996	9997	WTpopsFinal	5040	3840	9729	7425	9461	8909	6968	6734	9902	8725	Gen	130	Outcome	MOSMX
Run	14	FreqPheno	0.00499036	WTpopsEnvChange	10000	9997	9996	9995	9998	9999	9993	9997	9979	9996	WTpopsFinal	9661	7950	7568	7143	7853	6202	5036	7080	8076	8366	Gen	145	Outcome	MOSDN
Run	15	FreqPheno	0.00518834	WTpopsEnvChange	9998	9996	9988	9996	9990	9995	9997	9996	9994	9998	WTpopsFinal	7805	7823	8697	9451	2600	9398	7817	7116	9703	7419	Gen	119	Outcome	MOSMX
Run	16	FreqPheno	0.00259728	WTpopsEnvChange	10000	9999	10000	9995	9991	9998	9997	9998	9998	9998	WTpopsFinal	9865	8601	9595	2497	6517	6951	9683	7070	9531	7873	Gen	140	Outcome	MOSMX
Run	17	FreqPheno	0.00558683	WTpopsEnvChange	9993	9998	10000	9994	9988	9986	9996	9996	9994	9999	WTpopsFinal	9510	9632	9204	7981	6349	4113	6659	6052	7806	8879	Gen	137	Outcome	MOSMX
Run	18	FreqPheno	0.00329557	WTpopsEnvChange	9998	10000	9990	9997	9996	9992	9999	9999	9998	9998	WTpopsFinal	7943	9091	5613	9442	7811	2375	8551	8627	9537	9740	Gen	128	Outcome	SSGVMO
Run	19	FreqPheno	0.00349518	WTpopsEnvChange	9998	9999	10000	9993	9997	9987	10000	9997	9998	9996	WTpopsFinal	8665	7669	8534	5455	6950	8814	8842	8596	7182	4646	Gen	133	Outcome	MOSMX
Run	20	FreqPheno	0.00618391	WTpopsEnvChange	9989	9994	10000	9996	10000	10000	9990	9988	9987	9994	WTpopsFinal	9746	8815	9729	9443	9991	9440	8875	2951	2841	8719	Gen	119	Outcome	MOSMX
Run	21	FreqPheno	0.00449179	WTpopsEnvChange	9995	9984	9995	9999	9996	10000	9998	9995	9998	9995	WTpopsFinal	8698	5023	9424	4453	9386	9810	9785	4887	8591	7105	Gen	137	Outcome	MOSMX
Run	22	FreqPheno	0.00409393	WTpopsEnvChange	9998	9996	9998	9999	9992	9999	10000	9996	10000	9981	WTpopsFinal	9310	7460	7540	9460	3757	9809	8664	8318	8705	4137	Gen	144	Outcome	MOSMX
Run	23	FreqPheno	0.00618429	WTpopsEnvChange	9982	9994	9987	9993	9999	10000	9990	9999	9997	9997	WTpopsFinal	8391	9895	6948	9693	9730	9443	3941	9837	5665	4379	Gen	137	Outcome	MOSMX
Run	24	FreqPheno	0.00638342	WTpopsEnvChange	9994	9998	9999	9996	9997	9994	9997	9990	9977	9994	WTpopsFinal	2439	8677	9825	9719	9743	7865	9123	9612	6387	5509	Gen	118	Outcome	MOSMX
Run	25	FreqPheno	0.00479113	WTpopsEnvChange	10000	9996	9995	10000	9999	9993	9998	10000	9988	9983	WTpopsFinal	9455	9386	7562	9704	8494	9959	9880	5407	4067	4087	Gen	125	Outcome	MOSMX
Run	26	FreqPheno	0.00548778	WTpopsEnvChange	9992	9999	9981	9997	9997	10000	9993	9993	9999	9994	WTpopsFinal	6481	9632	2776	9720	8024	9956	8114	7611	8612	6885	Gen	126	Outcome	MOSMX
Run	27	FreqPheno	0.0090656	WTpopsEnvChange	9993	9985	9999	9990	9976	9995	9995	9981	10000	9995	WTpopsFinal	6583	8912	8529	4289	7928	8570	9805	4028	8832	9656	Gen	113	Outcome	MOSMX
Run	28	FreqPheno	0.00319593	WTpopsEnvChange	9997	9993	9996	9999	9998	10000	9989	10000	9997	9999	WTpopsFinal	8521	4187	7215	9747	4584	9070	7666	9623	6400	9737	Gen	138	Outcome	MOSMX
Run	29	FreqPheno	0.00628319	WTpopsEnvChange	9998	9999	9992	9985	9991	9999	9992	9999	9991	9991	WTpopsFinal	9595	7264	8675	7987	7703	8312	8037	6816	6659	4422	Gen	135	Outcome	MOSMX
Run	30	FreqPheno	0.00479097	WTpopsEnvChange	9998	9998	9999	9985	9986	9997	9993	9998	9998	10000	WTpopsFinal	8959	4816	8845	6046	6673	7705	9554	9159	5071	9267	Gen	128	Outcome	MOSDN
Run	31	FreqPheno	0.00359466	WTpopsEnvChange	9996	9993	9998	9999	9996	10000	9998	9999	9996	9989	WTpopsFinal	6069	7568	7429	9253	7065	8121	4431	7325	8621	9438	Gen	137	Outcome	MOSMX
Run	32	FreqPheno	0.00588563	WTpopsEnvChange	9996	10000	10000	9988	9996	9998	9987	9991	9987	9998	WTpopsFinal	7532	9676	6672	8846	8295	9685	9157	5282	3409	8519	Gen	136	Outcome	MOSMX
Run	33	FreqPheno	0.00459092	WTpopsEnvChange	9990	9996	9992	9992	10000	9996	9997	9997	9998	9996	WTpopsFinal	8034	7505	5859	4598	8475	9844	7723	9300	9088	5262	Gen	129	Outcome	MOSMX
